OrderID,OrderDate,OrderTime,City,CustomerSegment,CuisineType,RestaurantID,RestaurantRating,OrderValue,DeliveryFee,DeliveryTime,DeliveryDistance,CustomerRating,DeliveryPartnerRating,CashPayment,CardPayment,WalletPayment,UPIPayment,DiscountAmount,PromoDiscount,TipAmount,TimePeriod,WeatherCondition,DayOfWeek
5914,2024-09-17,14:35,East Zone,New Customer,Thai,159,4.6,18.96,1.59,18,2.5,4.9,4.6,0,0,0,18.96,1.12,0,0,Afternoon,Cloudy,Tuesday
5915,2024-09-03,19:25,South Zone,New Customer,Indian,103,4.5,32.36,3.63,25,5.21,4.2,4.4,32.36,0,0,0,4.32,0,0,Evening,Cloudy,Tuesday
5916,2024-09-04,22:49,West Zone,New Customer,Italian,137,3.3,27.01,4.67,30,6.96,3.5,4.6,0,0,27.01,0,1.5,0,0,Night,Cloudy,Wednesday
5917,2024-09-27,16:44,North Zone,VIP Customer,Indian,101,4.7,35.02,9.25,77,13.57,2.6,3.7,35.02,0,0,0,2.19,3.22,0,Afternoon,Rainy,Friday
5918,2024-09-03,18:07,East Zone,New Customer,Indian,189,3.2,25.11,6.61,50,9.46,3.2,3.8,0,0,25.11,0,0.49,0,0,Evening,Stormy,Tuesday
5919,2024-09-02,19:45,East Zone,VIP Customer,Italian,160,4.5,25.53,6.37,29,6.19,3.5,4.5,25.53,0,0,0,2.22,0,,Evening,Clear,Monday
5920,2024-09-02,14:27,North Zone,VIP Customer,Mexican,117,4.8,59.48,9.84,64,13.69,,3.8,59.48,0,0,0,4.87,0,0,Afternoon,Cloudy,Monday
5921,2024-09-25,15:58,East Zone,VIP Customer,Thai,138,3,46.34,2.32,16,0.98,4,4.4,46.34,0,0,0,6.55,2.54,0,Afternoon,Cloudy,Wednesday
5922,2024-09-13,22:30,East Zone,New Customer,Fast Food,223,,27.35,8.82,67,14.37,3.5,5,0,0,27.35,0,3.54,0,0,Night,Rainy,Friday
5923,2024-09-13,23:29,West Zone,New Customer,Thai,184,3.6,12.34,3.53,220,5.55,3.6,4.1,12.34,0,0,0,0.53,0,0,Night,Rainy,Friday
5924,2024-09-09,13:37,North Zone,VIP Customer,Indian,247,4.1,68.41,6.07,18,4.96,4.6,4.8,0,68.41,0,0,8.61,0,3.47,Afternoon,Rainy,Monday
5925,2024-09-21,21:32,East Zone,New Customer,Italian,139,,18.37,5.88,,6.94,4.2,4.9,18.37,0,0,0,2.54,0,3.99,Night,Clear,Saturday
5926,2024-09-18,22:20,South Zone,New Customer,Indian,209,4.6,18.67,6.03,21,3.85,4.9,3.7,0,0,18.67,0,1.04,0,0,Night,Rainy,Wednesday
5927,2024-09-15,22:56,North Zone,VIP Customer,Indian,101,3,30,3.99,31,5.49,3.7,4.6,0,0,0,30,0.76,1.82,5.96,Night,Clear,Sunday
5928,2024-09-03,19:58,North Zone,VIP Customer,American,102,3.7,48.86,8.26,38,11.71,4.1,4.6,0,0,48.86,0,6.45,0,4.78,Evening,Clear,Tuesday
5929,2024-09-16,13:45,North Zone,Regular Customer,Italian,113,4.1,31.76,8.95,62,11.6,3.1,4.9,0,0,31.76,0,2.42,0,0,Afternoon,Rainy,Monday
5930,2024-09-29,13:51,East Zone,Regular Customer,Mexican,114,3.4,20.88,7.07,44,11.43,2.9,3.7,20.88,0,0,0,2.9,0.28,0,Afternoon,Rainy,Sunday
5931,2024-09-05,9:16,North Zone,Regular Customer,Mexican,225,3.8,40.59,9.51,69,13.91,3.9,4,0,0,40.59,0,3.67,0,,Morning,Rainy,Thursday
5932,2024-09-01,12:47,North Zone,New Customer,Italian,154,,33.3,7.27,35,10.59,4.4,3.7,33.3,0,0,0,4.37,0,0.65,Afternoon,Cloudy,Sunday
5933,2024-09-25,12:32,North Zone,Regular Customer,Thai,113,3.5,28.86,3.47,15,0.54,4.8,4.2,0,0,0,28.86,1.54,0.28,0.96,Afternoon,Cloudy,Wednesday
5934,2024-09-03,8:41,South Zone,VIP Customer,Chinese,207,4.5,41.42,6.64,95,13.05,3.3,3.7,41.42,0,0,0,4.88,0,0,Morning,Stormy,Tuesday
5935,2024-09-27,16:04,West Zone,Regular Customer,Indian,139,4.1,47.86,3.54,29,6.59,3.9,4.8,47.86,0,0,0,6.04,2.2,0,Afternoon,Rainy,Friday
5936,2024-09-25,9:24,South Zone,VIP Customer,Japanese,140,3.6,44.91,2.66,16,1.38,4,4.9,44.91,0,0,0,2.64,0,3.84,Morning,Stormy,Wednesday
5937,2024-09-25,14:45,South Zone,VIP Customer,Japanese,189,3.8,60.6,4.86,20,5.97,4.4,4.8,60.6,0,0,0,0.8,1.55,6.71,Afternoon,Cloudy,Wednesday
5938,2024-09-22,12:58,East Zone,VIP Customer,Thai,169,4.5,62.35,8.73,63,12.83,3.9,4.4,0,62.35,0,0,6.43,0,0,Afternoon,Clear,Sunday
5939,2024-09-20,21:09,South Zone,VIP Customer,Mexican,122,4.9,37.13,9.32,,8.62,NA,3.8,0,0,0,37.13,2.04,0,1.29,Night,Cloudy,Friday
5940,2024-09-09,14:52,North Zone,VIP Customer,Fast Food,120,3.7,71.66,7.92,31,8.17,4,4.6,71.66,0,0,0,9.85,0,3.61,Afternoon,Cloudy,Monday
5941,2024-09-11,22:25,East Zone,VIP Customer,Thai,152,4.9,49.01,9.97,39,8.68,4.1,4.3,0,0,49.01,0,7.07,0,0,Night,Rainy,Wednesday
5942,2024-09-09,12:05,South Zone,Regular Customer,Mexican,195,4,35.04,9.78,62,13.92,,3.8,35.04,0,0,0,2.1,0,0,Afternoon,Clear,Monday
5943,2024-09-26,19:36,West Zone,Regular Customer,Mexican,215,3.5,44.87,4.86,22,3.97,4.8,4.4,0,44.87,0,0,0.8,0,0,Evening,Clear,Thursday
5944,2024-09-27,17:03,East Zone,VIP Customer,Fast Food,164,3.9,69.91,4.45,25,4.86,3.9,4.5,0,69.91,0,0,4.8,0,7.44,Evening,Stormy,Friday
5945,2024-09-29,8:01,North Zone,Regular Customer,Thai,143,3.6,17.78,8.06,55,11.08,2.7,4,0,17.78,0,0,2.59,0,,Morning,Clear,Sunday
5946,2024-09-29,13:27,West Zone,Regular Customer,Mexican,228,3.1,32.4,7.07,47,9.82,3.3,4.7,32.4,0,0,0,4.25,0.72,0,Afternoon,Clear,Sunday
5947,2024-09-15,22:28,South Zone,VIP Customer,Japanese,203,4.7,35.36,6.89,59,7.29,3.9,4.4,0,0,35.36,0,1.89,0,0,Night,Stormy,Sunday
5948,2024-09-15,10:01,East Zone,Regular Customer,Italian,110,3.6,31.93,9.05,,10.4,,4.9,31.93,0,0,0,0.57,0,0,Morning,Rainy,Sunday
5949,2024-09-19,11:49,South Zone,Regular Customer,Chinese,227,4,21.95,5.37,16,3.37,,4.9,0,21.95,0,0,0.09,1.26,2.2,Morning,Clear,Thursday
5950,2024-09-08,19:08,East Zone,VIP Customer,Thai,155,3.4,34.29,9.2,50,9.78,3.3,4.4,0,34.29,0,0,0.01,0,0,Evening,Rainy,Sunday
5951,2024-09-16,15:50,East Zone,New Customer,Indian,159,4.1,10.35,3.6,29,5.58,4,4.3,0,0,0,10.35,0.6,0,3.18,Afternoon,Stormy,Monday
5952,2024-09-26,13:53,South Zone,Regular Customer,Italian,126,3.4,19.36,4.56,49,6.25,3.9,4.5,19.36,0,0,0,1.84,0,0,Afternoon,Stormy,Thursday
5953,2024-09-03,23:42,West Zone,VIP Customer,Mexican,237,5,51.32,5.76,26,5.2,4.5,5,0,0,51.32,0,7.56,0,2.97,Night,Stormy,Tuesday
5954,2024-09-23,8:40,North Zone,VIP Customer,Mexican,165,5,55.81,9.09,38,10.22,4.1,3.8,0,55.81,0,0,6.15,0,0,Morning,Cloudy,Monday
5955,2024-09-06,18:13,East Zone,VIP Customer,Italian,200,3.5,72.55,6.07,19,4.05,4.7,4.2,0,72.55,0,0,1.14,0,,Evening,Stormy,Friday
5956,2024-09-28,17:49,North Zone,VIP Customer,Thai,139,4.3,37.09,4.7,21,6.09,4.2,4.7,37.09,0,0,0,2.63,0,,Evening,Clear,Saturday
5957,2024-09-24,16:50,West Zone,New Customer,Thai,182,5,29.58,8.81,49,14.08,2.9,3.6,0,0,29.58,0,3.4,0.98,0,Afternoon,Clear,Tuesday
5958,2024-09-09,8:36,North Zone,VIP Customer,Japanese,155,4.6,55.09,4.05,31,5.69,3.5,3.8,0,0,55.09,0,8.07,0.39,0,Morning,Stormy,Monday
5959,2024-09-28,23:06,South Zone,VIP Customer,Chinese,139,3.8,76.74,9.13,39,8.79,4,4.5,0,0,76.74,0,4.67,0,5.14,Night,Clear,Saturday
5960,2024-09-07,10:10,West Zone,Regular Customer,American,160,4.4,19.61,8.86,36,9.95,4.5,4.3,19.61,0,0,0,1.4,0,0,Morning,Rainy,Saturday
5961,2024-09-27,14:40,East Zone,New Customer,Chinese,124,4.3,16.34,2.52,17,0.95,4.2,3.7,0,0,0,16.34,0.11,0,0,Afternoon,Cloudy,Friday
5962,2024-09-27,8:49,East Zone,Regular Customer,Japanese,170,3.8,42.98,3.52,22,4.62,4.6,4.1,0,0,42.98,0,1.99,1.87,2.5,Morning,Stormy,Friday
5963,2024-09-19,22:59,East Zone,New Customer,Japanese,152,3.8,19.52,7.4,44,14.86,3,4.5,0,0,0,19.52,1.38,0,0,Night,Cloudy,Thursday
5964,2024-09-24,20:17,West Zone,VIP Customer,Indian,219,3.4,31.05,8.78,33,9.71,3.7,4.5,0,0,0,31.05,2.76,0.56,4.1,Evening,Clear,Tuesday
5965,2024-09-06,13:29,West Zone,VIP Customer,Fast Food,210,4.7,79.31,8.65,78,12.87,,4.6,0,0,79.31,0,7.28,0,3.69,Afternoon,Rainy,Friday
5966,2024-09-22,21:15,East Zone,Regular Customer,Mexican,175,3.8,39.82,9.27,37,11.89,4.4,4.4,0,39.82,0,0,4.5,0,3.5,Night,Cloudy,Sunday
5967,2024-09-09,22:18,South Zone,VIP Customer,Mexican,205,,53.92,8.8,39,10.3,4.1,4.3,0,0,53.92,0,1.04,3.9,0,Night,Clear,Monday
5968,2024-09-19,16:06,South Zone,New Customer,Chinese,103,,9.65,6.08,25,3.01,4.4,4.3,0,0,0,9.65,0.28,0.76,0,Afternoon,Rainy,Thursday
5969,2024-09-16,12:54,South Zone,New Customer,Fast Food,103,4.4,15.51,4.41,33,6.78,3.7,3.6,15.51,0,0,0,0.06,1.36,0,Afternoon,Cloudy,Monday
5970,2024-09-04,12:49,North Zone,New Customer,American,186,4.4,22.28,7.17,43,9.13,3.2,3.5,0,0,0,22.28,3.14,0.18,0,Afternoon,Cloudy,Wednesday
5971,2024-09-19,14:04,East Zone,VIP Customer,Thai,242,4.9,39.27,4.66,22,5.25,4.6,3.6,0,0,39.27,0,1.21,0.75,3.76,Afternoon,Rainy,Thursday
5972,2024-09-24,12:02,South Zone,New Customer,Mexican,218,3.9,15.16,3.82,26,3.51,4.1,4.3,0,0,15.16,0,1.58,0.6,,Afternoon,Rainy,Tuesday
5973,2024-09-02,18:45,South Zone,VIP Customer,Mexican,198,4.8,73.74,8.76,63,9.98,2.6,3.9,73.74,0,0,0,10.99,0,0,Evening,Rainy,Monday
5974,2024-09-27,18:03,South Zone,New Customer,Thai,113,3.9,30.01,7.48,,9.34,3,4.8,0,30.01,0,0,4.15,0,0,Evening,Rainy,Friday
5975,2024-09-07,12:33,South Zone,VIP Customer,Fast Food,103,3.5,32.39,6.47,,6.32,4.2,3.9,0,32.39,0,0,2.28,0,2.85,Afternoon,Clear,Saturday
5976,2024-09-14,22:23,North Zone,Regular Customer,Japanese,137,4.3,41.28,6.2,19,5.07,4.2,3.6,0,0,0,41.28,5.59,3.03,1.4,Night,Cloudy,Saturday
5977,2024-09-16,13:15,North Zone,New Customer,Mexican,134,3.2,22.58,9.81,38,7.15,4.2,4.9,22.58,0,0,0,2.24,0,0,Afternoon,Rainy,Monday
5978,2024-09-12,9:28,West Zone,Regular Customer,American,127,4.9,26.24,3.82,38,4.28,3.7,3.9,0,0,0,26.24,1.52,0.6,0,Morning,Stormy,Thursday
5979,2024-09-28,22:09,West Zone,VIP Customer,Indian,187,3.8,33.56,9.31,47,9.18,3.6,3.9,33.56,0,0,0,1.28,0,,Night,Rainy,Saturday
5980,2024-09-24,12:15,West Zone,New Customer,Fast Food,216,4.9,10.69,3.46,17,1.73,4,4.5,10.69,0,0,0,1.58,0,3.1,Afternoon,Rainy,Tuesday
5981,2024-09-02,10:29,North Zone,Regular Customer,Mexican,110,3.4,27.34,8.67,39,9.02,,4.8,0,27.34,0,0,3.13,0,0,Morning,Rainy,Monday
5982,2024-09-06,13:09,West Zone,Regular Customer,Mexican,164,3.8,21.36,3.21,8,0.81,4.4,4,0,21.36,0,0,2.6,0,3.47,Afternoon,Stormy,Friday
5983,2024-09-07,14:47,North Zone,VIP Customer,Fast Food,152,4,41.61,9.42,47,13.22,3.4,4.9,0,0,41.61,0,0.07,0,6.83,Afternoon,Cloudy,Saturday
5984,2024-09-01,19:39,West Zone,VIP Customer,Thai,119,,68.34,7.4,37,7,,3.8,0,0,68.34,0,9.71,0,0,Evening,Rainy,Sunday
5985,2024-09-08,16:11,West Zone,Regular Customer,American,182,3.7,46.92,6.56,35,8.72,3.6,4.7,0,46.92,0,0,0.94,2.69,0,Afternoon,Rainy,Sunday
5986,2024-09-30,13:09,East Zone,New Customer,Chinese,183,3.8,9.14,7.61,53,9.08,3.2,4.2,0,0,0,9.14,0.99,0,0,Afternoon,Rainy,Monday
5987,2024-09-14,13:52,East Zone,VIP Customer,Indian,111,4.1,29.18,8.68,,10.12,,3.8,0,0,0,29.18,0.47,2.22,0,Afternoon,Stormy,Saturday
5988,2024-09-02,9:17,South Zone,VIP Customer,Indian,117,4.5,71.78,3.16,18,1.87,4.5,4.9,71.78,0,0,0,1.21,0,2.92,Morning,Rainy,Monday
5989,2024-09-14,21:34,West Zone,Regular Customer,Mexican,103,4.5,33.58,5.11,20,4.3,4.8,4.5,33.58,0,0,0,0.21,0,2.26,Night,Clear,Saturday
5990,2024-09-30,23:28,West Zone,New Customer,Thai,234,4.2,25.22,6.11,31,4.59,4.2,3.8,0,0,25.22,0,2.49,0,0,Night,Stormy,Monday
5991,2024-09-30,21:51,South Zone,New Customer,Chinese,150,3.4,16.25,2.07,17,1.43,5,3.9,0,16.25,0,0,1.18,0,3.2,Night,Clear,Monday
5992,2024-09-23,11:05,West Zone,VIP Customer,American,140,3.2,56.65,8.78,32,8.14,4,3.6,0,0,0,56.65,7.44,0,0,Morning,Cloudy,Monday
5993,2024-09-23,13:45,North Zone,New Customer,Italian,190,3.6,22.56,4.69,21,3.3,4,4.7,0,22.56,0,0,0.91,2.03,0.51,Afternoon,Rainy,Monday
5994,2024-09-12,13:59,West Zone,VIP Customer,Indian,245,4.9,49.81,8.01,41,8.24,,3.8,49.81,0,0,0,4.15,4.39,0,Afternoon,Clear,Thursday
5995,2024-09-17,20:43,South Zone,New Customer,American,205,3.4,25.14,9.87,61,13.31,,3.9,25.14,0,0,0,2.08,0.27,0,Evening,Cloudy,Tuesday
5996,2024-09-03,14:09,South Zone,New Customer,Fast Food,140,4.1,17.43,5.71,20,3.21,4.3,4.9,17.43,0,0,0,1.93,0.71,2.23,Afternoon,Rainy,Tuesday
5997,2024-09-04,9:27,East Zone,VIP Customer,Indian,102,3.2,38.6,1.75,16,1.59,4.9,4.5,38.6,0,0,0,2.04,0,5.48,Morning,Cloudy,Wednesday
5998,2024-09-18,15:34,East Zone,Regular Customer,American,146,3.8,39.55,5.59,41,5.96,2.8,4.8,39.55,0,0,0,3.41,0,0,Afternoon,Rainy,Wednesday
5999,2024-09-11,22:13,East Zone,VIP Customer,Indian,188,4.5,58.13,8.7,38,10.23,4.4,4.4,0,0,58.13,0,5.3,0,1,Night,Rainy,Wednesday
6000,2024-09-20,21:27,East Zone,New Customer,American,247,4.4,8.58,3.06,17,0.56,4.3,4,0,0,0,8.58,0.8,0,0.76,Night,Stormy,Friday
